model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,other,1.0000000772224829,1.0000000591266485,0.004192463227421816,-0.0335897490834647,-0.015786818587257723,0.07173880000160793,0.0022479939379616634,0.0024656946663089534,-0.005757521189344382,-0.050952982922768064,0.025442101853699897,0.05595198141435019,-0.029397285856042885,-0.0335897490834647,0.02655469555830728,-0.08534926727039308,-0.08954173049781489
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,other,1.0000000721733207,1.0000001170795667,0.005495203801342573,0.0022816617651010562,-0.008178815757192514,0.017577049461081913,0.002943728570665575,-0.009822671562008858,-0.00944579764877821,-0.014864695317250765,0.014014381593285288,0.0093982337038894,0.0077768655664436324,0.0022816617651010562,0.01717509927033302,-0.001621368137445768,-0.007116571938788344
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,1.000000445834264,1.000000035411912,-0.0027125787205364016,0.04389413041783055,-0.03390474371663016,-0.05612441268636205,-0.028116597271716354,0.002604217382469305,0.020593271619794636,0.006898875921178327,0.04686742663162047,-0.0900291564029922,0.04118155169729416,0.04389413041783055,-0.04884760470569799,0.13121070810028634,0.13392328682082275
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,1.000000004530836,0.999999733623727,-0.00039906543466095706,0.05143158235213287,-0.03033515466846015,-0.06782721918315256,-0.03066330517695888,0.004275364162200694,0.011367029548345245,0.00822811672260021,0.05392238077084466,-0.09816237385161275,0.05103251691747191,0.05143158235213287,-0.047129856934140846,0.14919489076908465,0.1495939562037456
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000002111973694,0.999999834350944,2.2582422343814593e-05,0.06503632404649895,-0.025604741428588873,-0.08653634255774054,-0.028050481842840716,0.003938432640098542,0.010248651841487835,0.02589472823927813,0.03505046979303744,-0.11214108398632944,0.06505890646884277,0.06503632404649895,-0.04708217751748667,0.1771999904551722,0.1771774080328284
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,1.00000014063715,0.9999999053059236,-0.006164610154133366,0.08317716350558427,-0.0020701036096592573,-0.13063472719742064,-0.029136413577268913,0.006579157963528704,0.01322372621586862,0.03510372654364563,0.029921844978628764,-0.1327048308070799,0.07701255335145091,0.08317716350558427,-0.05569227745562899,0.2097173841585308,0.21588199431266417
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.0000000932748108,0.9999999530464276,0.003978427993102308,0.08775875750262609,0.012196843475211619,-0.1470412162760599,-0.029727035569458812,0.008482586333730328,0.01656870465715446,0.0352478306007184,0.012534961054592342,-0.1348443728008483,0.0917371854957284,0.08775875750262609,-0.043107187305119865,0.2265815582965767,0.2226031303034744
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.0000001495779998,0.9999999317992803,0.0031262542130859744,0.025256866301373297,0.012180716011084586,-0.04891482126240179,-0.01001992083396484,0.00980937440181028,0.021258716250167106,-0.017732595146131347,0.005035192286257359,-0.036734105251317206,0.028383120514459265,0.025256866301373297,-0.008350984736857914,0.06511722576577647,0.0619909715526905
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,bound,1.0000001574314488,0.9999999514725648,0.005567095229480434,0.01716316847294301,0.009241435156579752,-0.03410060924813511,-0.0011014574015018458,0.008525165454321323,0.021498982193063794,-0.022232526409300513,-0.0045614594063348585,-0.02485917409155535,0.022730263702423443,0.01716316847294301,-0.002128910389131905,0.0475894377939788,0.04202234256449836
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,bound,1.0000001213659941,1.0000000695122722,0.004911502246277425,-0.009840328395044552,0.006955917867763797,-0.011489492572683767,0.0033518843383230027,0.009451468359020755,0.018711247033207194,-0.027798685669965906,0.005746434939380082,-0.004533574704919972,-0.004928826148767124,-0.009840328395044552,-0.009462400853687103,-0.0003952514438471527,-0.00530675369012458
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,1.0000004024065925,0.9999997460962613,-0.009654361264930694,-0.016387710993165275,0.06170298193637769,0.012184527982882144,-0.03640852920037216,-0.0008235604109859268,0.006605329625695721,-0.008139111059699639,-0.00908022292613292,0.07388750991925985,-0.02604207225809597,-0.016387710993165275,0.04784543766116389,-0.09992958217735583,-0.09027522091242512
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,1.0000001546138095,0.9999999373693866,-0.004005875082982014,-0.021335884549635958,0.05011747349742618,0.02257678926263164,-0.04029992053237953,0.001887863110548959,0.0027060444611615095,-0.008037174791179297,-0.003609532620014566,0.07269426276005786,-0.02534175963261797,-0.021335884549635958,0.04735250312743988,-0.09803602239267584,-0.09403014730969382
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,1.0000000942561869,0.999999870281625,-0.0024227324203760885,-0.030418666079091616,0.02395427843833342,0.04027590667049628,-0.03817126848043917,0.0016594255359825196,0.003115043837591612,0.008754350590060078,-0.006746562067118933,0.06423018510882972,-0.032841398499467704,-0.030418666079091616,0.03138878660936206,-0.09707158360829743,-0.09464885118792134
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,1.0000001465010446,0.9999999560432995,-0.009996803442018662,-0.050783625760335224,0.015442599211779873,0.04608824860630274,-0.03522022810218327,0.007094766042033088,0.0030444422447443303,0.013541084004487502,0.010789326737444316,0.06153084781808263,-0.06078042920235388,-0.050783625760335224,0.0007504186157287762,-0.12231127702043651,-0.11231447357841785
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,1.0000001087985702,1.0000000175212023,0.002449282796230431,-0.06817645632750739,0.018222804793976408,0.0572050009721177,-0.03496305422039186,0.008880824561717151,0.009430052051176849,0.008145292204007115,-0.0011938381086941119,0.07542780576609409,-0.06572717353127697,-0.06817645632750739,0.009700632234817153,-0.14115497929737106,-0.1436042620936015
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,1.0000000894087258,1.0000000061477903,0.001256600067027448,-0.0608654202837421,0.011277430723213418,0.10678303187677461,-0.009177826410004503,0.010049550219396125,0.01824810232802447,-0.0697090359658028,-0.007862515815822313,0.11806046259998804,-0.05960882021671466,-0.0608654202837421,0.05845164238327341,-0.1776692828167027,-0.17892588288373013
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,other,1.0000000841573098,0.9999999840157452,0.004304020965127426,-0.0602561177366055,0.007826868647703211,0.09733768903110171,-0.0015235451278418077,0.008528831723248987,0.01887603435611676,-0.062035233963028125,-0.013058648037387252,0.10516455767880492,-0.05595209677147807,-0.0602561177366055,0.049212460907326866,-0.161116654450283,-0.16542067541541042
deepseek-coder-6.7b,base_0004,base_0230,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,other,1.000000136233853,1.0000000467232062,0.004310705737739278,-0.026027514496388134,0.004659363399263396,0.027259527707550198,0.0035428907476655848,0.009710425315028375,0.017583304074341895,-0.03947843041484289,-0.0015603615810045046,0.03191889110681359,-0.021716808758648856,-0.026027514496388134,0.010202082348164741,-0.05363569986546245,-0.057946405603201724
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,0.999999988450806,0.9999998396797856,-0.0016808298292915963,0.031709610247970574,-0.04486357772298849,-0.05557356899333696,-0.022286705269753994,0.0015740595559126415,0.024149348230433458,0.018119512592092546,0.048852002417941465,-0.10043714671632548,0.03002878041867898,0.031709610247970574,-0.07040836629764646,0.13046592713500446,0.13214675696429606
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.999999896646497,0.9999998364978575,-0.001311739769404784,0.03562626609303233,-0.025487854904771068,-0.06738998871123036,-0.032988095811969605,0.0022101317221956476,0.01904993702914575,0.022419134809191332,0.04787214939517115,-0.09287784361600143,0.03431452632362754,0.03562626609303233,-0.058563317292373906,0.12719236993962896,0.12850410970903375
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,1.0000000682345247,0.9999996928215739,0.006784093534073023,0.03539081948028911,-0.0155365762066694,-0.08463721241421723,-0.032499014824589625,-0.0005780105274189144,0.017037487800211186,0.02800279094268643,0.04603524680268445,-0.10017378862088666,0.042174913014362145,0.03539081948028911,-0.05799887560652456,0.14234870163524882,0.13556460810117577
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,bound,0.9999998962929504,0.9999998319697293,0.011669721415854697,0.0480495265273399,-0.00759166781204762,-0.10945139225856992,-0.03554127930337034,0.0027075017618266896,0.025040566794737762,0.03434402133668313,0.03077293721432467,-0.11704306007061757,0.0597192479431946,0.0480495265273399,-0.05732381212742299,0.17676230801381218,0.16509258659795747
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,bound,1.0000000081315754,0.9999999019721438,0.00706269560323201,0.07041541550771802,0.0013935753775380921,-0.12604022025179462,-0.028770142142879745,-0.00044383025941372063,0.019895743712513014,0.03979668723891161,0.016689969054743542,-0.12464664487425654,0.07747811111095003,0.07041541550771802,-0.04716853376330654,0.20212475598520657,0.19506206038197454
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,bound,1.0000000098993094,0.9999998798210301,-0.0006916227976277289,0.02713728997761681,0.007534430659262979,-0.050786412068377015,-0.011624659836273525,-0.0022816031269179173,0.01360005419840278,-0.005227779047203174,0.022340171962837496,-0.04325198140911404,0.026445667179989085,0.02713728997761681,-0.016806314229124958,0.06969764858910313,0.07038927138673085
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,bound,1.0000000273409495,0.9999999107836364,-0.001296722536523149,0.0356602827500062,0.0068007636729537635,-0.030435960875543074,-0.00907509965455302,-0.0007210100105500394,0.011258234953527416,-0.03228621819810229,0.020095613341471155,-0.023635197202589303,0.03436356021348305,0.0356602827500062,0.010728363010893749,0.057998757416072355,0.0592954799525955
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,bound,1.0000000469627945,0.9999999392986059,0.0018277986247019727,0.006938765900478552,0.006525193028760963,-0.01099111493824889,0.0014464206429924235,-0.0014025312058987913,0.011500100074670186,-0.02886379050686272,0.01301905071521764,-0.004465921909487927,0.008766564525180529,0.006938765900478552,0.0043006426156925875,0.013232486434668456,0.01140468780996648
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,other,0.999999831013031,1.0000000185794353,-0.009244693241288814,-0.024296290918902005,0.03346596040871841,0.006613235276587713,-0.02777771762641648,0.0017049757622889482,0.01267033916947477,0.011788222178306829,-0.00492384344236485,0.0400791956853061,-0.033540984160190815,-0.024296290918902005,0.006538211525115301,-0.07362017984549692,-0.06437548660420811
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,other,0.9999999198199967,0.999999970925311,-0.007863477511419454,-0.02955530018299749,0.041376675604630375,0.014384939344342144,-0.038005022747927206,0.002612304822079182,0.008811684916924318,0.015395516862416747,-0.007157270002734362,0.05576161494897253,-0.03741877769441695,-0.02955530018299749,0.0183428372545556,-0.09318039264338948,-0.08531691513197001
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,other,0.9999998806180647,0.9999999683724113,-0.0009774481695787353,-0.04924011709402393,0.028832584412144646,0.02798291826063312,-0.03968108742971392,-0.0003919281496524603,0.011804831986914816,0.019530893369100688,0.002139440568522555,0.056815502672777796,-0.050217565263602666,-0.04924011709402393,0.006597937409175136,-0.10703306793638045,-0.10605561976680172
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,other,0.9999999219767373,0.9999999914903349,0.0022660756157146036,-0.0747447358137267,0.01084820117618937,0.0489006552232248,-0.04303675512153769,0.004007552487107307,0.020186200545540926,0.02454631090624687,0.007026564494838183,0.059748856399414185,-0.07247866019801211,-0.0747447358137267,-0.012729803798597894,-0.1322275165974263,-0.1344935922131409
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,other,0.9999999069429868,1.0000000859476175,0.003655509571203655,-0.07972077373848463,0.008264689178346177,0.0618792025821234,-0.03143988223791489,0.00036001642517110785,0.018188787869764245,0.016628899201722558,0.002183730152699126,0.07014389176046956,-0.07606526416728099,-0.07972077373848463,-0.005921372406811398,-0.14620915592775055,-0.1498646654989542
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,other,0.9999999632085428,1.0000001222555217,-0.0022749461974486823,-0.06962611390093996,0.0077287997867117805,0.10355343069476557,-0.011434152738351074,-0.0019617226065774297,0.013598078417930107,-0.054273986372802785,0.014690771963691632,0.11128223048147735,-0.07190106009838865,-0.06962611390093996,0.03938117038308872,-0.183183290579866,-0.18090834438241732
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,other,0.9999999822386069,1.0000000858767035,-0.0019363507801003765,-0.041027921520631117,0.005688070255626631,0.10298930321996824,-0.01139989785599821,-0.0010985980299352237,0.011632362977559332,-0.08478809194555226,0.019941227317159707,0.10867737347559489,-0.04296427230073149,-0.041027921520631117,0.06571310117486337,-0.15164164577632638,-0.149705294996226
deepseek-coder-6.7b,base_0005,base_0170,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,other,1.000000044086315,1.0000001457989285,0.001609263540571589,-0.008301676776165189,0.004286502542521852,0.02190130651830803,0.0010183069712684928,-0.0016225852845708662,0.012276114721141713,-0.047611895723139064,0.01644476520267686,0.026187809060829886,-0.006692413235593601,-0.008301676776165189,0.01949539582523628,-0.032880222296423484,-0.03448948583699507
deepseek-coder-6.7b,base_0006,base_0334,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,bound,1.0000000008937484,0.9999997979293874,0.0007636508562826254,0.05405140372497525,-0.03694310511943921,-0.04405152105439249,-0.012721352614060941,-0.00657286996581952,0.011989282018680526,-0.015900432341465986,0.04938474153087885,-0.08099462617383169,0.05481505458125788,0.05405140372497525,-0.026179571592573836,0.13580968075508956,0.13504602989880693
deepseek-coder-6.7b,base_0006,base_0334,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,bound,0.9999997475798801,1.0000000873680774,0.0013187923555163517,0.059664240148475364,-0.015433032415392345,-0.0572566469954497,-0.02252471908223915,-0.006119344097413305,0.005341621630592888,-0.016351267660154573,0.05136069590426201,-0.07268967941084203,0.0609830325039917,0.059664240148475364,-0.011706646906850304,0.13367271191483374,0.1323539195593174
deepseek-coder-6.7b,base_0006,base_0334,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,bound,0.9999996521403052,1.0000001255596787,0.00113538946558997,0.07718845460898813,-0.015624366144757817,-0.07094160605116347,-0.024323607839924478,-0.003241534282426517,0.011884241728425442,-0.013647335943436562,0.03757083787807883,-0.08656597219592127,0.0783238440745781,0.07718845460898813,-0.008242128121343173,0.16488981627049937,0.1637544268049094
