model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,0.9999998727627545,1.0000002541954283,0.0031377536061707374,0.0016389318348506013,-0.004661807366140691,-0.0014068336162082814,-0.0038309834128469476,0.0009413315049923623,0.003332642276348075,-0.0011827783067070944,-0.00037121421230029705,0.002403339124515458,-0.0060686409823489385,0.0047766854410213385,0.0016389318348506013,-0.0012919555413275496,-0.0015539925190073967,0.010845326423370277,0.00770757281719954
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,0.9999999674768069,1.0000001483322345,0.005511418996219182,0.0015823535150592603,-0.001939282473874926,-0.0015010631713792604,-0.007541223822719114,0.0017503329957967492,0.0017524069462837777,-0.0008037025271526166,0.0005523621818175339,0.0006365782153769928,-0.0034403456452541947,0.007093772511278443,0.0015823535150592603,0.003653426866024212,-0.00025134034533508265,0.010534118156532638,0.0050226991603134555
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,0.9999999368343624,1.0000001455819456,0.0034180605259405477,-0.00099349785199515,-0.008663756669957334,-0.00027728204140448076,0.00033866790306505065,5.2448295557398945e-05,0.0007208543018673661,0.00123039097416262,0.0092816722158503,-0.005107348905503212,-0.008941038711361815,0.0024245626739453977,-0.00099349785199515,-0.006516476037416424,0.010512063190012966,0.011365601385307213,0.007947540859366664
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,0.9999998852972573,1.0000001431983623,0.00042874574861228665,-0.0008180315208685274,-0.003808489790064068,0.0010787714940076534,0.0017041257185569604,-0.000786058535638341,-0.00012646492978624427,0.003714341572678855,0.0030363391313567023,-0.004423020987750381,-0.0027297182960563937,-0.0003892857722562412,-0.0008180315208685274,-0.003119004068312614,0.0067506807040356165,0.0023404325238001525,0.0019116867751878663
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,0.9999999499996042,1.0000001856215646,0.005053360200326547,-0.0016828233555223398,-0.0015626184934510179,0.0012748767941155223,-0.008261853114751604,-0.002866059506087616,-0.0008721022608096721,0.003888743914664987,0.0037939896880738733,0.0012347217554017076,-0.0002877416993355003,0.003370536844804206,-0.0016828233555223398,0.003082795145468692,0.007682733602738856,0.0036582785441397064,-0.0013950816561868395
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,0.9999999735548365,1.000000180006392,0.004162103241965044,-0.0015091343143988998,-0.0031128718836389083,0.0005633949065848244,-0.0033190093312337812,-0.0018268224427466636,-0.0015177390220461537,0.004845409576157311,6.693183496442323e-05,0.001647943885948161,-0.0025494769770540854,0.002652968927566144,-0.0015091343143988998,0.00010349195051205518,0.0049123414111217345,0.005202445904620229,0.0010403426626551856
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,0.9999999943118815,1.0000001567206147,0.002406460453857462,0.0007054062080067867,-0.0037433940463668797,-0.00019987014175383095,-0.0047365725612712834,-0.001033825075219345,-0.0019633738727200117,0.003263804795834237,0.006199173210794329,-0.0008976465624281893,-0.003943264188120708,0.0031118666618642488,0.0007054062080067867,-0.0008313975262564596,0.009462978006628542,0.007055130849984957,0.004648670396127495
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000000277066414,1.0000000799417235,0.0013414062926093166,0.0008063399773214938,-0.0022176511885262837,-0.00025832337823393004,-0.0002128853709663695,0.00016822642865221577,-0.002750914783171344,-0.0013517514884241084,0.004586641504976452,-0.00011103575915533126,-0.002475974566760213,0.002147746269930811,0.0008063399773214938,-0.0003282282968294029,0.0032348900165523053,0.004623720836691024,0.003282314544081707
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,1.000000267756468,1.0000027420532416,0.008444649240074525,0.0024063456912407745,-0.051990545960661216,-0.015249016435973957,0.03906444863193567,0.017445054695317045,-0.11523780934159839,0.005897952359474944,0.1408841312133361,-0.031662735796371244,-0.0672395623966352,0.010850994931315302,0.0024063456912407745,-0.05638856746531995,0.14678208357281103,0.0780905573279505,0.06964590808787598
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,3,margin,1.0000007928181152,1.0000005202144149,0.015242786605643405,0.002176912891668655,0.00029695312976557586,-0.04351617553588842,0.04079382138960093,0.03428821521675631,-0.1440097197414629,-0.0015502835788414457,0.16976666573941113,-0.07348944872035351,-0.043219222406122804,0.017419699497312056,0.002176912891668655,-0.025799522908810768,0.16821638216056967,0.06063892190343486,0.04539613529779146
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,7,margin,1.0000006180133745,1.0000002930438574,0.011920272527714682,0.006496721397758235,-0.0016497175983198609,-0.02668483437251384,0.012023627749912228,-0.007150097095756274,-0.16668050743592924,-0.022578880788137218,0.49947842470718884,-0.30517533406143843,-0.028334551970833705,0.018416993925472913,0.006496721397758235,-0.009917558045360764,0.4768995439190516,0.04675154589630662,0.03483127336859194
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,11,margin,0.9999999389570746,0.9999993720488762,0.0231658986204005,0.006432545469797846,0.09649576569243504,-0.0024966583414572645,-0.12664225354545908,-0.03235038087856675,-0.12340450361775716,-0.0424800652301955,0.4739423803086632,-0.27266329538606005,0.09399910735097777,0.029598444090198343,0.006432545469797846,0.1235975514411761,0.43146231507846766,-0.06440066326077942,-0.08756656188117992
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,15,margin,0.9999999489459168,1.0000004524941926,-0.009765546219344098,-0.014468207152164032,0.1150084240895727,-0.006719975595948243,-0.14740294417108013,-0.005392041676418947,-0.10031236171729832,-0.08815949678469917,0.35407344216293757,-0.09686078938727971,0.10828844849362444,-0.024233753371508134,-0.014468207152164032,0.0840546951221163,0.2659139453782384,-0.13252220186513258,-0.12275665564578847
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,19,margin,1.000000352754117,1.000000508517283,0.010762376062554292,0.01931428570862293,0.04961364607774734,-0.016202881328059797,-0.012153319429314816,0.025826108513462384,-0.054408175682074525,-0.07731186249267363,0.07061904738095337,-0.016059069048048956,0.03341076474968754,0.030076661771177227,0.01931428570862293,0.06348742652086475,-0.006692815111720263,-0.0033341029785103095,-0.014096479041064605
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,23,margin,1.0000008775382963,0.9999998190023229,0.013139226468786232,0.036413197684252385,0.01721841853674242,-0.03148896452479106,-0.012063412039661764,0.023664808700090176,-0.001841385582117331,-0.06402202357343463,0.06457867014579022,-0.04559959435162876,-0.014270545988048638,0.04955242415303862,0.036413197684252385,0.03528187816498998,0.0005566465723555458,0.06382297014108726,0.050683743672301024
deepseek-coder-6.7b,base_0002,base_0128,calib,flip_ab_mismatched,mismatched,90,1,no_shift,27,margin,1.0000002093957319,0.9999991873573687,0.0009428800447696187,-0.0021613180227688543,-0.02709850660819867,-0.017340055991351563,0.009132301865002152,0.014837062760759107,-0.016295609336218087,0.002516053829877536,0.08579574947119295,-0.05032958005142757,-0.04443856259955023,-0.0012184379779992364,-0.0021613180227688543,-0.04565700057754947,0.08831180330107036,0.04322012462155099,0.04227724457678138
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,inner,1.0000003728015745,1.0000000004723542,0.004962072462783966,0.0030533133752092692,0.0003521237585878412,-0.00018305665250148992,-0.0035906615629969106,-0.0021389866457398043,0.0016326451595131703,0.002194836266713197,-0.01539180392026901,0.009109145429479382,0.00016906710608638464,0.008015385837993235,0.0030533133752092692,0.008184452944079601,-0.013196967653555824,0.00784631873190685,0.0028842462691228846
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,inner,1.0000001781539005,1.0000000445902297,0.0056018563923702835,0.0033246668051794444,-0.0033796417102579523,-0.0010052033793800804,-0.003863981235488943,-0.002300457978890916,0.0013077304001367068,0.0009447098955143538,-0.013367899823769291,0.012738087070915727,-0.004384845089638045,0.008926523197549729,0.0033246668051794444,0.0045416781079116175,-0.012423189928254974,0.013311368287187774,0.00770951189481749
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,inner,1.0000001944362154,1.0000001175689432,0.006708746240193078,0.004631464503253297,-0.003216824851304423,-0.0007633267808579611,-0.0006961301535290572,-0.0028356015236323364,0.003492115792543656,0.0027626781654809685,-0.014420436921013413,0.004337238661593773,-0.003980151632162365,0.011340210743446377,0.004631464503253297,0.007360059111284012,-0.011657758755532488,0.015320362375608743,0.008611616135415662
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,inner,1.0000001649906003,1.0000000277744228,0.004742054663075444,0.0054356285739122386,-0.004089366416299534,-0.00036425413355049016,0.0020895692307276743,-0.0019416076519934659,0.004337197716737559,0.0016052729372857347,-0.019808731395976276,0.007994099259903603,-0.004453620549850018,0.010177683236987681,0.0054356285739122386,0.005724062687137654,-0.018203458458690536,0.0146313037868377,0.009889249123762257
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,inner,1.0000001473866689,1.0000000662240491,0.003309750665987073,0.007011565184962718,-0.006384405127901754,-7.851582417758027e-06,-0.0008208197750996099,-0.0021337853979268204,0.0006818644979724314,0.002988710670593888,-0.00744822757010577,0.0028031172713156582,-0.0063922567103195105,0.010321315850949789,0.007011565184962718,0.003929059140630298,-0.004459516899511851,0.016713572561269298,0.013403821895282228
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,inner,1.0000001249720536,1.0000000585719122,0.003380869274928369,0.005548862325617765,-0.0064748637267422054,0.0002652607888869395,-0.004177197933332161,-0.00029399323573338874,-0.0007398410210686102,0.004084018708681092,-0.004437023973074661,0.002843842391695481,-0.00620960293785526,0.008929731600546133,0.005548862325617765,0.0027201286626908766,-0.00035300526439363544,0.015139334538401394,0.011758465263473026
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,inner,1.0000000883897098,1.0000001589944,0.002555778987217558,0.00596883377291812,-0.005245489953115721,0.0007025629192775533,-0.0026117957606291977,-0.00019795533522946884,-0.0008179991683192125,0.005110364386900487,-0.010700515104074437,0.005236285859744824,-0.004542927033838167,0.00852461276013568,0.00596883377291812,0.003981685726297507,-0.005590150717173947,0.013067539793973846,0.010511760806756287
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,inner,1.0000001572194954,1.0000001917757768,0.0019954775963369523,0.0019191683281638446,-0.002507203224730377,0.0005362371263849929,-0.00010974741948664973,-0.0015798988443155118,-0.0007202264027718029,-7.1439258207278e-05,-0.003563354507573835,0.0041010211624809,-0.0019709660983453833,0.003914645924500797,0.0019191683281638446,0.0019436798261554134,-0.0036347937657811302,0.00588561202284618,0.003890134426509228
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,outer,1.0000000568871703,0.9999998759244101,0.0019179918701646235,0.0021129520801634718,-0.0038555552122260806,-9.64557915436896e-05,-0.0029709212584657367,-0.0012800348612131713,-0.000570835716127923,0.0013029735859736193,-0.0025163468311129034,0.005956051171627619,-0.003952011003769795,0.004030943950328094,0.0021129520801634718,7.893294655836325e-05,-0.0012133732451393153,0.00798295495409789,0.006064963083933267
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,3,outer,1.0000000205470987,0.9999998498427962,0.0018073648932618452,0.0020395327818374786,-0.004601180802952576,-0.0008689470997637792,-0.0032537105283819492,-0.0014131117129732714,-0.0011941244531326854,0.00047865557512772987,0.0007146561569158494,0.006290694485758863,-0.005470127902716337,0.003846897675099324,0.0020395327818374786,-0.0016232302276169563,0.001193311732043567,0.009317025577815661,0.007509660684553816
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,7,outer,1.000000008209563,0.9999999391353082,0.0021839796602354704,0.0036428550444878127,-0.0011051794104569579,-0.0002613387168560594,-0.0016919720574689236,-0.002166952428317051,0.004104836457893892,0.003723595189288635,-0.001892731693341032,-0.006537161119720664,-0.0013665181273130322,0.005826834704723283,0.0036428550444878127,0.004460316577410223,0.0018308634959475212,0.007193352832036315,0.005009373171800845
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,11,outer,1.0000000603426078,0.9999998677924133,0.0032036629582916877,0.002302436064231519,0.000430174620478313,0.00048109220660830145,-0.0051265879135754845,-0.0011380946055847573,0.007034346700967316,0.002200377112269976,-0.009626431166586569,0.00023883147270528648,0.0009112668270866153,0.005506099022523206,0.002302436064231519,0.006417365849609835,-0.007426054054316622,0.004594832195436591,0.0013911692371449038
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,15,outer,1.000000049164615,0.9999998994092518,0.00291097717538259,0.0026671019775422167,-0.0024264627420779727,0.0002946543453448687,-0.012493023404662403,-0.0023087159483573955,0.002878744559598464,0.0012534063056303122,0.0026672547937696134,0.004555913182466453,-0.0021318083967331036,0.005578079152924806,0.0026671019775422167,0.0034462707561917078,0.003920661099399925,0.00770988754965791,0.004798910374275321
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,19,outer,1.0000000144710943,0.9999999311172052,0.004622949248135095,0.0019762994918409308,-0.003720032247043231,0.0003603553331573842,-0.00674405695235184,-0.00025105972029119787,0.0017156151474050085,0.0024010381026418905,-0.007201195528356075,0.00684000377097288,-0.003359676913885848,0.006599248739976027,0.0019762994918409308,0.003239571826090179,-0.004800157425714158,0.009958925653861875,0.005335976405726779
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,23,outer,0.999999917440552,0.999999930206057,0.002886233482165863,0.001892261292185048,-0.003368847542160165,-1.4484131571169262e-05,-0.0040508196488518175,-0.00026277870341563647,0.001213068634156475,0.004849224805939822,-0.011772639638804372,0.008628794215860963,-0.0033833316737313344,0.00477849477435091,0.001892261292185048,0.00139516310061958,-0.006923414832864516,0.008161826448082245,0.005275592965916382
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,27,outer,1.0000000255331327,0.9999999672897839,0.0012263766540349798,0.0022869614140007873,-0.001446355151933535,7.835358414699702e-06,-0.00038935533962727994,-0.0011985057935880025,0.0011056879805591072,-0.0008171517392957716,-0.007826027032315497,0.007050475406401871,-0.0014385197935188358,0.0035133380680357675,0.0022869614140007873,0.002074818274516931,-0.008643178771611248,0.004951857861554603,0.003725481207519623
deepseek-coder-6.7b,base_0003,base_0074,test,flip_ab_mismatched,mismatched,90,1,no_shift,0,margin,0.9999977967033453,0.9999964944876998,-0.05626921907098447,-0.03708971444913351,0.07737482418883712,-0.036786261835678735,0.026949830475921702,0.010652862772853102,-0.08847301813244514,-0.04179845138526387,0.13389695651175615,0.011540888708492014,0.040588562353158386,-0.09335893352011798,-0.03708971444913351,-0.052770371166959595,0.09209850512649231,-0.13394749587327637,-0.07767827680229189
