task,layer,filler_type,filler_target,stratum,filler_tokens_mean,accuracy,n
binding,3,competing_update,100,tracked_active,103.0,0.0,40
binding,3,competing_update,100,tracked_edge,103.0,1.0,40
binding,3,competing_update,200,all_pairs,205.0,0.8324873096446701,1970
binding,3,competing_update,200,diff_name,205.0,0.8416389811738649,903
binding,3,competing_update,200,distance_matched,205.0,0.9548387096774194,310
binding,3,competing_update,200,positive,205.0,0.8263665594855305,311
binding,3,competing_update,200,same_name_diff_binding,205.0,0.7331838565022422,446
binding,3,competing_update,200,tracked_active,205.0,0.0,40
binding,3,competing_update,200,tracked_edge,205.0,1.0,40
binding,3,competing_update,500,all_pairs,505.0,0.799492385786802,1970
binding,3,competing_update,500,diff_name,505.0,0.7940199335548173,903
binding,3,competing_update,500,distance_matched,505.0,0.9258064516129032,310
binding,3,competing_update,500,positive,505.0,0.8263665594855305,311
binding,3,competing_update,500,same_name_diff_binding,505.0,0.7040358744394619,446
binding,3,competing_update,500,tracked_active,505.0,0.0,40
binding,3,competing_update,500,tracked_edge,505.0,1.0,40
binding,3,competing_update,1000,all_pairs,1002.0,0.7965499746321664,1971
binding,3,competing_update,1000,diff_name,1002.0,0.7906976744186046,903
binding,3,competing_update,1000,distance_matched,1002.0,0.9453376205787781,311
binding,3,competing_update,1000,positive,1002.0,0.8070739549839229,311
binding,3,competing_update,1000,same_name_diff_binding,1002.0,0.6973094170403588,446
binding,3,competing_update,1000,tracked_active,1002.0,0.0,40
binding,3,competing_update,1000,tracked_edge,1002.0,1.0,40
binding,3,dead_code,0,all_pairs,0.0,0.9994926433282597,1971
binding,3,dead_code,0,diff_name,0.0,1.0,903
binding,3,dead_code,0,distance_matched,0.0,1.0,311
binding,3,dead_code,0,positive,0.0,1.0,271
binding,3,dead_code,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,3,dead_code,0,tracked_edge,0.0,1.0,40
binding,3,dead_code,50,all_pairs,51.0,0.9054560599750104,2401
binding,3,dead_code,50,diff_name,51.0,0.8934356351236147,1173
binding,3,dead_code,50,distance_matched,51.0,0.9437340153452686,391
binding,3,dead_code,50,positive,51.0,1.0,351
binding,3,dead_code,50,same_name_diff_binding,51.0,0.820627802690583,446
binding,3,dead_code,50,tracked_edge,51.0,1.0,40
binding,3,dead_code,100,all_pairs,103.0,0.876472688325598,2801
binding,3,dead_code,100,diff_name,103.0,0.8910120311394196,1413
binding,3,dead_code,100,distance_matched,103.0,0.8768577494692145,471
binding,3,dead_code,100,positive,103.0,1.0,431
binding,3,dead_code,100,same_name_diff_binding,103.0,0.6995515695067265,446
binding,3,dead_code,100,tracked_edge,103.0,1.0,40
binding,3,dead_code,200,all_pairs,207.0,0.8511524576506526,3601
binding,3,dead_code,200,diff_name,207.0,0.8816693079767565,1893
binding,3,dead_code,200,distance_matched,207.0,0.757527733755943,631
binding,3,dead_code,200,positive,207.0,1.0,591
binding,3,dead_code,200,same_name_diff_binding,207.0,0.6434977578475336,446
binding,3,dead_code,200,tracked_edge,207.0,1.0,40
binding,3,dead_code,500,all_pairs,529.0,0.8572659886226512,5801
binding,3,dead_code,500,diff_name,529.0,0.8699035169623405,3213
binding,3,dead_code,500,distance_matched,529.0,0.7945845004668534,1071
binding,3,dead_code,500,positive,529.0,1.0,1031
binding,3,dead_code,500,same_name_diff_binding,529.0,0.5739910313901345,446
binding,3,dead_code,500,tracked_edge,529.0,1.0,40
binding,3,dead_code,1000,all_pairs,1009.0,0.8823464059548939,9001
binding,3,dead_code,1000,diff_name,1009.0,0.8895382817066043,5133
binding,3,dead_code,1000,distance_matched,1009.0,0.8345996493278784,1711
binding,3,dead_code,1000,positive,1009.0,1.0,1671
binding,3,dead_code,1000,same_name_diff_binding,1009.0,0.531390134529148,446
binding,3,dead_code,1000,tracked_edge,1009.0,1.0,40
binding,3,lexical_decoy,0,all_pairs,0.0,0.9994926433282597,1971
binding,3,lexical_decoy,0,diff_name,0.0,1.0,903
binding,3,lexical_decoy,0,distance_matched,0.0,1.0,311
binding,3,lexical_decoy,0,positive,0.0,1.0,271
binding,3,lexical_decoy,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,3,lexical_decoy,0,tracked_edge,0.0,1.0,40
binding,3,lexical_decoy,50,all_pairs,71.0,0.8900422914263745,2601
binding,3,lexical_decoy,50,diff_name,71.0,0.9396751740139211,1293
binding,3,lexical_decoy,50,distance_matched,71.0,0.8631090487238979,431
binding,3,lexical_decoy,50,positive,71.0,1.0,391
binding,3,lexical_decoy,50,same_name_diff_binding,71.0,0.7556053811659192,446
binding,3,lexical_decoy,50,tracked_edge,71.0,0.0,40
binding,3,lexical_decoy,100,all_pairs,119.0,0.8970343218927024,3001
binding,3,lexical_decoy,100,diff_name,119.0,0.9510763209393346,1533
binding,3,lexical_decoy,100,distance_matched,119.0,0.8649706457925636,511
binding,3,lexical_decoy,100,positive,119.0,1.0,471
binding,3,lexical_decoy,100,same_name_diff_binding,119.0,0.7197309417040358,446
binding,3,lexical_decoy,100,tracked_edge,119.0,0.0,40
binding,3,lexical_decoy,200,all_pairs,215.0,0.8762506582411795,3798
binding,3,lexical_decoy,200,diff_name,215.0,0.9056135121708893,2013
binding,3,lexical_decoy,200,distance_matched,215.0,0.8353293413173652,668
binding,3,lexical_decoy,200,positive,215.0,1.0,631
binding,3,lexical_decoy,200,same_name_diff_binding,215.0,0.7085201793721974,446
binding,3,lexical_decoy,200,tracked_edge,215.0,0.0,40
binding,3,lexical_decoy,500,all_pairs,519.0,0.8667566200033733,5929
binding,3,lexical_decoy,500,diff_name,519.0,0.8772877287728773,3333
binding,3,lexical_decoy,500,distance_matched,519.0,0.7959576515880654,1039
binding,3,lexical_decoy,500,positive,519.0,1.0,1071
binding,3,lexical_decoy,500,same_name_diff_binding,519.0,0.7107623318385651,446
binding,3,lexical_decoy,500,tracked_edge,519.0,0.0,40
binding,3,lexical_decoy,1000,all_pairs,1023.0,0.8754791370058044,9131
binding,3,lexical_decoy,1000,diff_name,1023.0,0.8742035317677044,5493
binding,3,lexical_decoy,1000,distance_matched,1023.0,0.8104335047759,1361
binding,3,lexical_decoy,1000,positive,1023.0,0.9944165270798436,1791
binding,3,lexical_decoy,1000,same_name_diff_binding,1023.0,0.6905829596412556,446
binding,3,lexical_decoy,1000,tracked_edge,1023.0,0.0,40
binding,3,scope_shadow,0,all_pairs,0.0,0.9994926433282597,1971
binding,3,scope_shadow,0,diff_name,0.0,1.0,903
binding,3,scope_shadow,0,distance_matched,0.0,1.0,311
binding,3,scope_shadow,0,positive,0.0,1.0,271
binding,3,scope_shadow,0,same_name_diff_binding,0.0,0.9977578475336323,446
binding,3,scope_shadow,0,tracked_edge,0.0,1.0,40
binding,3,scope_shadow,50,all_pairs,53.0,0.822700119474313,4185
binding,3,scope_shadow,50,diff_name,53.0,0.9381283836040216,1293
binding,3,scope_shadow,50,distance_matched,53.0,0.9048723897911833,431
binding,3,scope_shadow,50,positive,53.0,1.0,391
binding,3,scope_shadow,50,same_name_diff_binding,53.0,0.7137931034482758,2030
binding,3,scope_shadow,50,tracked_edge,53.0,0.0,40
binding,3,scope_shadow,100,all_pairs,107.0,0.716609040850301,7809
binding,3,scope_shadow,100,diff_name,107.0,0.8717483363581368,1653
binding,3,scope_shadow,100,distance_matched,107.0,0.8602540834845736,551
binding,3,scope_shadow,100,positive,107.0,1.0,511
binding,3,scope_shadow,100,same_name_diff_binding,107.0,0.627225959635932,5054
binding,3,scope_shadow,100,tracked_edge,107.0,0.0,40
binding,3,scope_shadow,200,all_pairs,219.0,0.6206327088816638,19377
binding,3,scope_shadow,200,diff_name,219.0,0.8116308470290771,2373
binding,3,scope_shadow,200,distance_matched,219.0,0.809102402022756,791
binding,3,scope_shadow,200,positive,219.0,1.0,751
binding,3,scope_shadow,200,same_name_diff_binding,219.0,0.5647127480223058,15422
binding,3,scope_shadow,200,tracked_edge,219.0,0.0,40
binding,3,scope_shadow,500,all_pairs,519.0,0.5379947480849558,73497
binding,3,scope_shadow,500,diff_name,519.0,0.7713874910136592,4173
binding,3,scope_shadow,500,distance_matched,519.0,0.8058950395398994,1391
binding,3,scope_shadow,500,positive,519.0,1.0,1351
binding,3,scope_shadow,500,same_name_diff_binding,519.0,0.5087012713774759,66542
binding,3,scope_shadow,500,tracked_edge,519.0,0.0,40
binding,3,scope_shadow,1000,all_pairs,1019.0,0.4713412178544131,243346
binding,3,scope_shadow,1000,diff_name,1019.0,0.7501742646033738,7173
binding,3,scope_shadow,1000,distance_matched,1019.0,0.7985294117647059,2040
binding,3,scope_shadow,1000,positive,1019.0,1.0,2351
binding,3,scope_shadow,1000,same_name_diff_binding,1019.0,0.45454859283168353,231742
binding,3,scope_shadow,1000,tracked_edge,1019.0,0.0,40
binding,7,comment_prose,0,all_pairs,0.0,1.0,1971
binding,7,comment_prose,0,diff_name,0.0,1.0,903
binding,7,comment_prose,0,distance_matched,0.0,1.0,311
binding,7,comment_prose,0,positive,0.0,1.0,271
binding,7,comment_prose,0,same_name_diff_binding,0.0,1.0,446
binding,7,comment_prose,0,tracked_edge,0.0,1.0,40
binding,7,comment_prose,50,all_pairs,57.0,0.9700507614213199,1970
binding,7,comment_prose,50,diff_name,57.0,0.9900332225913622,903
binding,7,comment_prose,50,distance_matched,57.0,0.9870967741935484,310
binding,7,comment_prose,50,positive,57.0,1.0,271
binding,7,comment_prose,50,same_name_diff_binding,57.0,0.8968609865470852,446
binding,7,comment_prose,50,tracked_edge,57.0,1.0,40
binding,7,comment_prose,100,all_pairs,115.0,0.9624556062912227,1971
binding,7,comment_prose,100,diff_name,115.0,0.9856035437430787,903
binding,7,comment_prose,100,distance_matched,115.0,0.9710610932475884,311
binding,7,comment_prose,100,positive,115.0,0.996309963099631,271
binding,7,comment_prose,100,same_name_diff_binding,115.0,0.8856502242152466,446
binding,7,comment_prose,100,tracked_edge,115.0,1.0,40
binding,7,comment_prose,200,all_pairs,202.0,0.969558599695586,1971
binding,7,comment_prose,200,diff_name,202.0,0.991140642303433,903
binding,7,comment_prose,200,distance_matched,202.0,0.9935691318327974,311
binding,7,comment_prose,200,positive,202.0,0.974169741697417,271
binding,7,comment_prose,200,same_name_diff_binding,202.0,0.9035874439461884,446
binding,7,comment_prose,200,tracked_edge,202.0,1.0,40
binding,7,comment_prose,500,all_pairs,529.0,0.973082783138649,1969
binding,7,comment_prose,500,diff_name,529.0,1.0,903
binding,7,comment_prose,500,distance_matched,529.0,1.0,309
binding,7,comment_prose,500,positive,529.0,0.9446494464944649,271
binding,7,comment_prose,500,same_name_diff_binding,529.0,0.9439461883408071,446
binding,7,comment_prose,500,tracked_edge,529.0,0.675,40
binding,7,comment_prose,1000,all_pairs,1009.0,0.9634517766497462,1970
binding,7,comment_prose,1000,diff_name,1009.0,1.0,903
binding,7,comment_prose,1000,distance_matched,1009.0,1.0,310
binding,7,comment_prose,1000,positive,1009.0,0.966789667896679,271
binding,7,comment_prose,1000,same_name_diff_binding,1009.0,0.9439461883408071,446
binding,7,comment_prose,1000,tracked_edge,1009.0,0.05,40
binding,7,competing_update,0,all_pairs,0.0,1.0,1971
binding,7,competing_update,0,diff_name,0.0,1.0,903
binding,7,competing_update,0,distance_matched,0.0,1.0,311
binding,7,competing_update,0,positive,0.0,1.0,271
binding,7,competing_update,0,same_name_diff_binding,0.0,1.0,446
binding,7,competing_update,0,tracked_edge,0.0,1.0,40
binding,7,competing_update,50,all_pairs,55.0,0.898021308980213,1971
binding,7,competing_update,50,diff_name,55.0,0.9800664451827242,903
binding,7,competing_update,50,distance_matched,55.0,0.9871382636655949,311
binding,7,competing_update,50,positive,55.0,0.7427652733118971,311
binding,7,competing_update,50,same_name_diff_binding,55.0,0.7780269058295964,446
binding,7,competing_update,50,tracked_active,55.0,0.0,40
binding,7,competing_update,50,tracked_edge,55.0,0.8,40
binding,7,competing_update,100,all_pairs,103.0,0.915271435819381,1971
binding,7,competing_update,100,diff_name,103.0,0.9856035437430787,903
binding,7,competing_update,100,distance_matched,103.0,0.9839228295819936,311
binding,7,competing_update,100,positive,103.0,0.9678456591639871,311
binding,7,competing_update,100,same_name_diff_binding,103.0,0.6883408071748879,446
binding,7,competing_update,100,tracked_active,103.0,0.975,40
binding,7,competing_update,100,tracked_edge,103.0,1.0,40
binding,7,competing_update,200,all_pairs,205.0,0.9147208121827411,1970
binding,7,competing_update,200,diff_name,205.0,0.9789590254706534,903
binding,7,competing_update,200,distance_matched,205.0,0.967741935483871,310
binding,7,competing_update,200,positive,205.0,0.932475884244373,311
binding,7,competing_update,200,same_name_diff_binding,205.0,0.7354260089686099,446
binding,7,competing_update,200,tracked_active,205.0,0.825,40
binding,7,competing_update,200,tracked_edge,205.0,1.0,40
binding,7,competing_update,500,all_pairs,505.0,0.8923857868020305,1970
binding,7,competing_update,500,diff_name,505.0,0.9800664451827242,903
binding,7,competing_update,500,distance_matched,505.0,0.9838709677419355,310
binding,7,competing_update,500,positive,505.0,0.8327974276527331,311
binding,7,competing_update,500,same_name_diff_binding,505.0,0.6928251121076233,446
binding,7,competing_update,500,tracked_active,505.0,0.175,40
binding,7,competing_update,500,tracked_edge,505.0,1.0,40
binding,7,competing_update,1000,all_pairs,1002.0,0.8812785388127854,1971
binding,7,competing_update,1000,diff_name,1002.0,0.9933554817275747,903
binding,7,competing_update,1000,distance_matched,1002.0,0.9807073954983923,311
binding,7,competing_update,1000,positive,1002.0,0.594855305466238,311
binding,7,competing_update,1000,same_name_diff_binding,1002.0,0.7847533632286996,446
binding,7,competing_update,1000,tracked_active,1002.0,0.0,40
binding,7,competing_update,1000,tracked_edge,1002.0,1.0,40
binding,7,dead_code,0,all_pairs,0.0,1.0,1971
binding,7,dead_code,0,diff_name,0.0,1.0,903
binding,7,dead_code,0,distance_matched,0.0,1.0,311
binding,7,dead_code,0,positive,0.0,1.0,271
binding,7,dead_code,0,same_name_diff_binding,0.0,1.0,446
binding,7,dead_code,0,tracked_edge,0.0,1.0,40
binding,7,dead_code,50,all_pairs,51.0,0.9591836734693877,2401
binding,7,dead_code,50,diff_name,51.0,0.9880647911338448,1173
binding,7,dead_code,50,distance_matched,51.0,0.979539641943734,391
binding,7,dead_code,50,positive,51.0,0.8176638176638177,351
binding,7,dead_code,50,same_name_diff_binding,51.0,0.9730941704035875,446
binding,7,dead_code,50,tracked_edge,51.0,1.0,40
binding,7,dead_code,100,all_pairs,103.0,0.938236344162799,2801
binding,7,dead_code,100,diff_name,103.0,0.9922151450813871,1413
binding,7,dead_code,100,distance_matched,103.0,0.9893842887473461,471
binding,7,dead_code,100,positive,103.0,0.665893271461717,431
binding,7,dead_code,100,same_name_diff_binding,103.0,0.9708520179372198,446
binding,7,dead_code,100,tracked_edge,103.0,1.0,40
binding,7,dead_code,200,all_pairs,207.0,0.9030824770896974,3601
binding,7,dead_code,200,diff_name,207.0,0.9836238774432118,1893
binding,7,dead_code,200,distance_matched,207.0,0.9920760697305864,631
binding,7,dead_code,200,positive,207.0,0.4856175972927242,591
binding,7,dead_code,200,same_name_diff_binding,207.0,0.984304932735426,446
binding,7,dead_code,200,tracked_edge,207.0,0.95,40
binding,7,dead_code,500,all_pairs,529.0,0.8458886398896742,5801
binding,7,dead_code,500,diff_name,529.0,0.9719887955182073,3213
binding,7,dead_code,500,distance_matched,529.0,0.9953314659197012,1071
binding,7,dead_code,500,positive,529.0,0.2677012609117362,1031
binding,7,dead_code,500,same_name_diff_binding,529.0,0.9753363228699552,446
binding,7,dead_code,500,tracked_edge,529.0,0.175,40
binding,7,dead_code,1000,all_pairs,1009.0,0.8239084546161538,9001
binding,7,dead_code,1000,diff_name,1009.0,0.9668809662965128,5133
binding,7,dead_code,1000,distance_matched,1009.0,0.9988310929281122,1711
binding,7,dead_code,1000,positive,1009.0,0.1980849790544584,1671
binding,7,dead_code,1000,same_name_diff_binding,1009.0,0.9260089686098655,446
binding,7,dead_code,1000,tracked_edge,1009.0,0.0,40
binding,7,lexical_decoy,0,all_pairs,0.0,1.0,1971
binding,7,lexical_decoy,0,diff_name,0.0,1.0,903
binding,7,lexical_decoy,0,distance_matched,0.0,1.0,311
binding,7,lexical_decoy,0,positive,0.0,1.0,271
binding,7,lexical_decoy,0,same_name_diff_binding,0.0,1.0,446
binding,7,lexical_decoy,0,tracked_edge,0.0,1.0,40
binding,7,lexical_decoy,50,all_pairs,71.0,0.9554017685505575,2601
binding,7,lexical_decoy,50,diff_name,71.0,0.9961330239752514,1293
binding,7,lexical_decoy,50,distance_matched,71.0,0.9930394431554525,431
binding,7,lexical_decoy,50,positive,71.0,0.989769820971867,391
binding,7,lexical_decoy,50,same_name_diff_binding,71.0,0.8565022421524664,446
binding,7,lexical_decoy,50,tracked_edge,71.0,0.0,40
binding,7,lexical_decoy,100,all_pairs,119.0,0.9396867710763079,3001
binding,7,lexical_decoy,100,diff_name,119.0,0.9986953685583823,1533
binding,7,lexical_decoy,100,distance_matched,119.0,0.9980430528375733,511
binding,7,lexical_decoy,100,positive,119.0,0.7813163481953291,471
binding,7,lexical_decoy,100,same_name_diff_binding,119.0,0.92152466367713,446
binding,7,lexical_decoy,100,tracked_edge,119.0,0.0,40
binding,7,lexical_decoy,200,all_pairs,215.0,0.916535018430753,3798
binding,7,lexical_decoy,200,diff_name,215.0,0.9985096870342772,2013
binding,7,lexical_decoy,200,distance_matched,215.0,0.9970059880239521,668
binding,7,lexical_decoy,200,positive,215.0,0.6228209191759112,631
binding,7,lexical_decoy,200,same_name_diff_binding,215.0,0.9237668161434978,446
binding,7,lexical_decoy,200,tracked_edge,215.0,0.0,40
binding,7,lexical_decoy,500,all_pairs,519.0,0.8866587957497049,5929
binding,7,lexical_decoy,500,diff_name,519.0,0.9912991299129913,3333
binding,7,lexical_decoy,500,distance_matched,519.0,0.9990375360923965,1039
binding,7,lexical_decoy,500,positive,519.0,0.47245564892623715,1071
binding,7,lexical_decoy,500,same_name_diff_binding,519.0,0.9170403587443946,446
binding,7,lexical_decoy,500,tracked_edge,519.0,0.0,40
binding,7,lexical_decoy,1000,all_pairs,1023.0,0.83846238090023,9131
binding,7,lexical_decoy,1000,diff_name,1023.0,0.9839796104132532,5493
binding,7,lexical_decoy,1000,distance_matched,1023.0,1.0,1361
binding,7,lexical_decoy,1000,positive,1023.0,0.28866554997208266,1791
binding,7,lexical_decoy,1000,same_name_diff_binding,1023.0,0.8363228699551569,446
binding,7,lexical_decoy,1000,tracked_edge,1023.0,0.0,40
binding,7,scope_shadow,0,all_pairs,0.0,0.9989852866565195,1971
binding,7,scope_shadow,0,diff_name,0.0,1.0,903
binding,7,scope_shadow,0,distance_matched,0.0,0.9935691318327974,311
